review_type,university,field_of_research,researcher_id,researcher_name,publication_id,title,review_reason,source_url
publication_relationship,The University of Melbourne,Finance,unimelb-finance-006,Professor Carole Comerton-Forde,unimelb-pub-6e503aab053ec2d0,Assessing the information content of short-selling metrics using daily disclosures,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/122052
publication_relationship,The University of Melbourne,Finance,unimelb-finance-006,Professor Carole Comerton-Forde,unimelb-pub-ae3633db31e38716,Stock price manipulation: Prevalence and determinants,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/55686
publication_relationship,The University of Melbourne,Finance,unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-a144b5a0d12678b8,Hard Decisions Shape the Neural Coding of Preferences,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/300036
publication_relationship,The University of Melbourne,Finance,unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-55ec7e2412d2403b,Measuring the Adequacy of Retirement Savings,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/293280
publication_relationship,The University of Melbourne,Finance,unimelb-finance-020,Professor Paul Kofman,unimelb-pub-f123f600299172b3,Scoring the Ethics of AI Robo-Advice: Why We Need Gateways and Ratings,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/349550
publication_relationship,The University of Melbourne,Finance,unimelb-finance-020,Professor Paul Kofman,unimelb-pub-2326edc178cc46e5,Increasing correlations or just fat tails?,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/27935
publication_relationship,The University of Melbourne,Finance,unimelb-finance-020,Professor Paul Kofman,openalex-pub-664a5611d1dcb995,"Spreads, information flows and transparency across trading systems",Missing or invalid publication year,https://openalex.org/W3122439143
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-001,Alex Yang,uwa-pub-0007630a1ad6b7f9,Parent-subsidiary dispersion and ESG rating disparities: evidence from China,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/parent-subsidiary-dispersion-and-esg-rating-disparities-evidence-/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-001,Alex Yang,uwa-pub-753875d28eb6481b,Taming the dragon: stock exchange comment letters and earnings volatility,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/taming-the-dragon-stock-exchange-comment-letters-and-earnings-vol/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-001,Alex Yang,uwa-pub-52fb77065d4f8315,The effect of internal control quality and internal control disclosure regulation on executive perks: A quasi natural experiment from China,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effect-of-internal-control-quality-and-internal-control-discl/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-001,Alex Yang,uwa-pub-e04cc09beaf10560,Firm Strategy and CEO−VP Pay Differentials in Equity Compensation,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/firm-strategy-and-ceovp-pay-differentials-in-equity-compensation/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-001,Alex Yang,uwa-pub-2fae16427f9fe312,We are under attack: Terrorist attacks and director turnover,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/we-are-under-attack-terrorist-attacks-and-director-turnover/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-002,Alex Zhang,uwa-pub-61bf7eca046b6f4b,Is internal carbon pricing an agent of change in the green transition?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/is-internal-carbon-pricing-an-agent-of-change-in-the-green-transi/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-002,Alex Zhang,uwa-pub-4cf8809e24134270,A global study of climate uncertainty and carbon assurance,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/a-global-study-of-climate-uncertainty-and-carbon-assurance/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-002,Alex Zhang,uwa-pub-63205f1e8a6af4f5,Artificial intelligence innovation and stock price crash risk,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/artificial-intelligence-innovation-and-stock-price-crash-risk/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-004,David Gilchrist,uwa-pub-6b464d1a7af14d72,The Role of Management Controls in Managing Competing Institutional Logics: A Case Study of a Non-Government Organization,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-controls-in-managing-competing-institution/
