researcher_id,researcher_name,publication_id,relationship_source,researcher_match_method,researcher_match_confidence,requires_review,review_reason
uwa-accounting-004,David Gilchrist,uwa-pub-25aca38b4f59b1be,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-b43608bdd2818e36,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-b9ce54dae60e64ad,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-884fa46f9d2d8867,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-02713ae62479f7f9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-20c61b78de0635b8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-9a03d921da4388ad,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d0fcf0a35294e411,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d9769f5c5f82a6db,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-4e981b1b26c67cf0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-54718af5a13c9943,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-5ad984dcc80046fb,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-e8fc374854d67602,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-bb67181841bf22e3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-f9ccd7d956826010,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ef269633004e7df8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-9ae36101dc3165c2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-1583cebe2e5f15de,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-364963190714b896,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-5887b0992c9c7c8d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-6e77910a17093b05,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-bf078090e7ed684a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-a68651208ae8f6a6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d2bdf399ca927384,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d0cc93bdd6420386,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-2263e1a40cd8d29c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-a30b68b69408abd2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-aa6c9fd129100af0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-7361b2b87b36bb26,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-7adfc255130b98b2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-6eb40b101d12213e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-6a99b05031aa8484,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-6a99b05031aa8484,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-c91fb007df26b90d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ab4551afcbf3b507,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-fe95269774dcda36,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-dc1815044054afb5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-77470665c6e5f7e7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-38a5d17800485821,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-3518efe39a703ef6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-914721526b542fb1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-957894fdcf77c58c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-b7ee260fdaf0b117,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-8c26e91d9c4d10bd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-e43cbc24facc7e9d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d37bceb142882734,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d66b368a172b6c64,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-0d64b32b946a645d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-7bd17c865e4a8870,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-e256cade6e9995ed,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-dbe3b83f0f03a1a6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-4adc8ef2f992e276,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-14ce05469f9dabf8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-b8cc3bbca5ba8599,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-78d32a4af42fcda1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-474244a14f8080fd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-1a85c108a3a5bf21,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-da3e155471763922,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-c5781cf967b9db0d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ff5b824ae63ff771,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-c1862372918e2cf0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-3ec4e38291b12f06,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-83fc734cffdb3e2d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-e66a017218a1e979,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-442ce78cdc32bc48,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-cf9852d10886e86c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-7d2efd776b1a52c8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-1bcf12fbd80d7bdc,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-07729f2a24855e51,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-61bf3601511071df,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-b8d6209dafea083a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-1d4a1bc121fa4a39,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-9e302a468eaf7193,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-1c5c5eca99593e88,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-66fd67926529c69a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d01b40f27e275379,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-27cb89fb5f41e246,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d5c4ee26628dba0f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-56db12e5808edbd9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-4780e1b17341d740,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ccf6d527bdb7f7ea,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-59d3241ad1a70707,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-42f34a85e1dc3c3c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-414c57abdde3ac26,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ece454d8ffc81ff7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-03b9c4f2a556896b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-c5cc097808adda8f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-7b929b6854d389cc,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-fab7b0da565acc82,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-55572c0019f477c3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-d86eb299d79bfbd7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-96fcc1e2e9de196b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-c22655bcb5778e70,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-74b4cb387c0d2348,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-2b4678bf60be8c20,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ede862200efee5c1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-033a8d60e8f15f9e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-7cfc7f12082ea36e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-7dc990d519090c70,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-f300ed39972a46e9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-c9a2a5ef397e48b7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-89e7014597de3ab9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-6efb3bddb6adfecb,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-93056e1c8c458570,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ac52f54fe56449a8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-54f3a6f50d462e73,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-e4d13acf16aeedb1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-eaadaf275ebb2eaf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ea0da8ab49df54e8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-9b31c1bce1685ea1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-82fc9912fea38d2c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-be6f4540fd24c369,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-a7683c2406331852,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-cd7c34602371239b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-ae069786f30d99fe,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-29e4175c1bd3b4b4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-58c30686d7474a86,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-26a8808767c66693,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-8d8ebb4510f2228e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-c0c56e7f5ecc875f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-987b1c3a026eb2aa,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-91eb8ee9e88f6342,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-b10bd87066f89b67,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-1638867a69fd1be7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-168cee2c04f16af8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-3eb6589a41d9fdf8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-004,David Gilchrist,uwa-pub-b41cf4e49775c414,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-005,Dhammi Azariadis,uwa-pub-ff02ea687dbb2d3c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-005,Dhammi Azariadis,uwa-pub-d5b6c7e051d9f0e7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-006,Fangbin Lin,uwa-pub-f231a77f808d3326,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-006,Fangbin Lin,uwa-pub-7d1a10ac3194aa79,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-a0b13f1e4855fd6f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-209f906651d34f80,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-368d156396c89ebf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-92e0371fb84d1712,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-1487dfaf6ca2d809,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-e0eb3ac985d4be55,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-8416fa4f94dbe311,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-765ed00feea60478,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-765ed00feea60478,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-4ef55559caee519a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-b4c16aa41a1ff8ff,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-24dce3adfb080acb,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-7fa9d6b6bcaf48ce,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-f97dd31bd6d21307,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-74e809108568f6d0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-b29625e0c6430e55,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-7d02d0f1f8303774,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-1074ec16caa06e19,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-70555c90c249d938,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-49e6a59091fb4e8d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-e73d996fae7066bb,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-17e6d4d8d3ead45f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-787f59f3209bcdde,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-9c6df25f5c7eda6b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-ff4160aeb1c8928e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-3a8fbf6af403b8b3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-b8b861ebaebf4360,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-1c8915dc70edd13c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-c18df0989746380f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-e0f1f4187cdc77b4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-3b0ae5c068061602,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-37a4a18e133b89d6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-1b03189a5546032d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-22cf50658f0db59a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-7c06f27ff1e9b07c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-5de750bb052cd389,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-e44172c0a29f3edf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-aa24c09c4ba5d452,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-3650943e8fd46e51,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-6a255e480f141173,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-4ff2909f6990c35c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-6426f108b8a8f059,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-3f2d96db3c18ddae,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-9341f25c9978cdce,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-1df56072ba1244d0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-9202084b7603735c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-9424474546678cd0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-cc915039e2eec94d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-655ab59481f8226d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-31433bb56733d107,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-34007a773e1b33ab,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-386c773e6b395a24,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-2a88803a66953f52,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-d8790b3ad005bd79,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-f1b26b1b7b545a00,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-af3bd65a698f7ea7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-8cac900344fecd7c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-4fd31d59a979978e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-d80b5c739a23ba00,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-58c8d67af929b472,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-bef770412a95d5b9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-d7aac9535c775b70,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-d1b0a4e9404be424,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-007,George Shan,uwa-pub-6ee707186a2b33f1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-5cf8a11171fb500e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-7c2eb87213b26856,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-28fe920417a3d9d3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-9913b5c05eb82e4d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-a105b40a8b634576,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-56da0c9f5ca1a74d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-fc54a49dc9fc39b0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-940d814710d950d8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-22bcb2a4369438ee,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-4934ccba4530334b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-e8c16a4eaaa0d6e1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-94ee86227bde34b2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-4d12fb2cd66c7d5a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-008,Glen Hutchings,uwa-pub-fc8814ab44fcde58,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-009,Leo Langa,uwa-pub-68bfe8f5c38a041a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-009,Leo Langa,uwa-pub-e6513c01a413e50d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-cd9e40f0b24b6df0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-1d5726cc01ee2254,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-015,Ricky Chung,uwa-pub-1d5726cc01ee2254,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-42279b4dff8c8325,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-015,Ricky Chung,uwa-pub-42279b4dff8c8325,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-608ef6e2572b3e85,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-015,Ricky Chung,uwa-pub-608ef6e2572b3e85,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-f1da5c1dbca42b9f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-012,Nikki Schonfeldt,uwa-pub-f1da5c1dbca42b9f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-f1da5c1dbca42b9f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-f1da5c1dbca42b9f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-8245cfe7601af04d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-2e5f0363fd2ce071,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-6dea5d750cdc4789,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-012,Nikki Schonfeldt,uwa-pub-6dea5d750cdc4789,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-6dea5d750cdc4789,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-e248d2d02444c985,official personal Pure publications feed,profile_feed_membership,high,false,
