publication_id,source_record_id,title,publication_year,publication_status,article_url,doi,journal_name,issn,eissn,all_issns,volume,issue,pages,authors,author_count,publication_type,open_access,scopus_url,field_of_research,official_source,source_url
uwa-pub-e8c42bc1ac73e68b,perfect-versus-possible-kingdons-multiple-streams-analysis-politi,"Perfect Versus Possible: Kingdon's Multiple Streams Analysis, Politics and the NDIS",2022,Published - Sept 2022,https://research-repository.uwa.edu.au/en/publications/perfect-versus-possible-kingdons-multiple-streams-analysis-politi/,10.1111/1467-8500.12537,Australian Journal of Public Administration,1467-8500,,1467-8500,81,3,477-491,"Ben Perks, David Gilchrist",2,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85122922310#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/perfect-versus-possible-kingdons-multiple-streams-analysis-politi/
uwa-pub-4a7edabfe457a095,performance-measurement-systems-design-choice-the-roles-of-politi,Performance measurement systems design choice: the roles of political connections and social networking on firm performance - evidence from China,2023,Published - 13 Mar 2023,https://research-repository.uwa.edu.au/en/publications/performance-measurement-systems-design-choice-the-roles-of-politi/,10.1108/s1475-148820230000026003,,,,,26,,43--77,"Vincent K. Chong, Gary S. Monroe, Isabel Z. Wang, Feida Frank Zhang",1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,false,https://www.scopus.com/pages/publications/85150162733#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/performance-measurement-systems-design-choice-the-roles-of-politi/
uwa-pub-dd469cb797850f4f,persistent-effects-of-secessionist-tendencies-on-political-and-in,Persistent Effects of Secessionist Tendencies on Political and Institutional Development: Evidence from the 1933 Succession Referendum in Western Australia,2022,Published - 10 Nov 2022,https://research-repository.uwa.edu.au/en/publications/persistent-effects-of-secessionist-tendencies-on-political-and-in/,,,,,,,,,"Rok Spruk, David Gilchrist, Nuno Garoupa",2,Research output: Chapter in Book/Conference paper › Conference paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/persistent-effects-of-secessionist-tendencies-on-political-and-in/
uwa-pub-dbe3b83f0f03a1a6,person-centred-planning-within-the-ndis-current-limitations-prosp,Person Centred Planning within the NDIS: Current Limitations - Prospective Opportunities,2017,Published - 2017,https://research-repository.uwa.edu.au/en/publications/person-centred-planning-within-the-ndis-current-limitations-prosp/,,,,,,,,,David Gilchrist,1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/person-centred-planning-within-the-ndis-current-limitations-prosp/
uwa-pub-92e0371fb84d1712,philanthropic-lottery-culture-and-corporate-social-responsibility,Philanthropic lottery culture and corporate social responsibility: evidence from China,2026,E-pub ahead of print - 17 Jun 2026,https://research-repository.uwa.edu.au/en/publications/philanthropic-lottery-culture-and-corporate-social-responsibility/,10.1080/13504851.2026.2688892,Applied Economics Letters,1350-4851,,1350-4851,,,,"Jun Chen, Yuan George Shan, Yanfang Zhang",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/105042268509,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/philanthropic-lottery-culture-and-corporate-social-responsibility/
uwa-pub-b49be3c0b6d0049f,philosophy-politics-and-economics-turning-full-circle,"Philosophy, Politics and Economics: Turning Full Circle",2022,Published - 26 Aug 2022,https://research-repository.uwa.edu.au/en/publications/philosophy-politics-and-economics-turning-full-circle/,,,,,,,,,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Conference paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/philosophy-politics-and-economics-turning-full-circle/
uwa-pub-42bdd50e85d3b561,policy-evaluation-in-the-hands-of-philanthropists-and-ngos-the-po,Policy Evaluation in the Hands of Philanthropists and NGOs: The Politics of Getting it Right,2023,Published - 19 Oct 2023,https://research-repository.uwa.edu.au/en/publications/policy-evaluation-in-the-hands-of-philanthropists-and-ngos-the-po/,,,,,,,,299--316,"David Gilchrist, Ben Perks",2,Research output: Chapter in Book/Conference paper › Chapter › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/policy-evaluation-in-the-hands-of-philanthropists-and-ngos-the-po/
uwa-pub-02af7ed0a2165f7d,power-and-environmental-reporting-practice-in-business-networks,Power and environmental reporting-practice in business networks,2019,Published - 28 May 2019,https://research-repository.uwa.edu.au/en/publications/power-and-environmental-reporting-practice-in-business-networks/,10.1108/aaaj-07-2016-2629,"Accounting, Auditing and Accountability Journal",0951-3574,,0951-3574,32,2,632-657,"Lyndie Bayne, Sharon Purchase, Ann Tarca",3,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85064261196#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/power-and-environmental-reporting-practice-in-business-networks/
uwa-pub-d0cc93bdd6420386,practical-action-theoretical-impacts-aged-care-and-disability-ser,"Practical Action, Theoretical Impacts: Aged Care and Disability Services Reform in Australia",2020,Published - 2020,https://research-repository.uwa.edu.au/en/publications/practical-action-theoretical-impacts-aged-care-and-disability-ser/,,,,,,,,97--121,"Mike Woods, David Gilchrist",1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/practical-action-theoretical-impacts-aged-care-and-disability-ser/
uwa-pub-3eb6589a41d9fdf8,pragmatism-black-letter-law-and-australian-public-accounts-commit,"Pragmatism, black letter law and Australian Public Accounts Committees",2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/pragmatism-black-letter-law-and-australian-public-accounts-commit/,,,,,,,,141--157,"David Gilchrist, K. Coulson",1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,false,https://www.scopus.com/pages/publications/84959894021#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/pragmatism-black-letter-law-and-australian-public-accounts-commit/
uwa-pub-f231a77f808d3326,price-erosion-and-sales-volume-analysis-of-china-smart-phone-mark,Price Erosion and Sales Volume Analysis of China Smart-Phone Market,2016,Published - 2016,https://research-repository.uwa.edu.au/en/publications/price-erosion-and-sales-volume-analysis-of-china-smart-phone-mark/,,,,,,,,16--57,Fangbin Lin,1,Research output: Chapter in Book/Conference paper › Chapter,false,https://www.scopus.com/pages/publications/85019907243#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/price-erosion-and-sales-volume-analysis-of-china-smart-phone-mark/
uwa-pub-d4a29d547f239fed,product-innovativeness-in-marketing-new-brands,Product Innovativeness in Marketing New Brands,2023,Published - 4 Dec 2023,https://research-repository.uwa.edu.au/en/publications/product-innovativeness-in-marketing-new-brands/,,,,,,,,453--455,"Joyce Qin, Fang Liu, Vincent Chong",2,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/product-innovativeness-in-marketing-new-brands/
uwa-pub-8c40bb50b407a16f,professional-scepticism-and-the-accounting-classroom,Professional scepticism and the accounting classroom,2021,Published - 4 May 2021,https://research-repository.uwa.edu.au/en/publications/professional-scepticism-and-the-accounting-classroom/,10.1080/09639284.2021.1913616,Accounting Education,0963-9284,,0963-9284,30,3,213-233,"Prerana Agrawal, Jacqueline Birt, Mark Holub, Warrick van Zyl",3,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85104796681#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/professional-scepticism-and-the-accounting-classroom/
uwa-pub-168cee2c04f16af8,public-accounts-committees-in-the-pacific-a-pefa-perspective,Public Accounts Committees in the Pacific: A PEFA perspective,2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/public-accounts-committees-in-the-pacific-a-pefa-perspective/,,,,,,,,170--197,"K. Coulson, David Gilchrist",1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,false,https://www.scopus.com/pages/publications/84959883319#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/public-accounts-committees-in-the-pacific-a-pefa-perspective/
uwa-pub-b8d6209dafea083a,public-finance-oversight-in-the-western-australian-parliament,Public Finance Oversight in the Western Australian Parliament,2016,Published - 2016,https://research-repository.uwa.edu.au/en/publications/public-finance-oversight-in-the-western-australian-parliament/,,,,,,,,,"David Gilchrist, Kylie Coulson",1,Research output: Contribution to conference › Conference presentation/ephemera › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/public-finance-oversight-in-the-western-australian-parliament/
uwa-pub-890c34596cca4246,public-sector-accountability-amp-disclosure-research-cluster,Public Sector Accountability & Disclosure Research Cluster,2013,Published - 13 Sept 2013,https://research-repository.uwa.edu.au/en/publications/public-sector-accountability-amp-disclosure-research-cluster/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/public-sector-accountability-amp-disclosure-research-cluster/
uwa-pub-d86eb299d79bfbd7,public-sector-accounting-governance-and-accountability-globalisin,"Public Sector Accounting, Governance and Accountability: Globalising the Experiences of Australia and New Zealand",2018,Published - 2018,https://research-repository.uwa.edu.au/en/publications/public-sector-accounting-governance-and-accountability-globalisin/,,,,,,,,,"Robyn Pilcher (Editor), David Gilchrist (Editor)",1,Research output: Book/Report › Edited book/Anthology › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/public-sector-accounting-governance-and-accountability-globalisin/
uwa-pub-96fcc1e2e9de196b,public-sector-audit-history-in-britain-and-australia,Public Sector Audit History in Britain and Australia,2018,Published - 1 Feb 2018,https://research-repository.uwa.edu.au/en/publications/public-sector-audit-history-in-britain-and-australia/,10.1111/faam.12143,Financial Accountability & Management,0267-4424,,0267-4424,34,1,64-76,"Michelle Bunn, Robyn Pilcher, David Gilchrist",1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85031421646#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/public-sector-audit-history-in-britain-and-australia/
uwa-pub-987b1c3a026eb2aa,public-sector-collaboration-are-we-doing-it-well-and-could-we-do-,Public Sector Collaboration: Are We Doing It Well and Could We Do It Better?,2016,Published - 1 Sept 2016,https://research-repository.uwa.edu.au/en/publications/public-sector-collaboration-are-we-doing-it-well-and-could-we-do-/,10.1111/1467-8500.12183,Australian Journal of Public Administration,0313-6647,,0313-6647,75,3,318-330,"P. Wilkins, J. Phillimore, David Gilchrist",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84952674108#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/public-sector-collaboration-are-we-doing-it-well-and-could-we-do-/
uwa-pub-e66a017218a1e979,putting-the-public-first-restructuring-the-west-australian-human--2,Putting the Public First? Restructuring the West Australian Human Services Sector,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/putting-the-public-first-restructuring-the-west-australian-human--2/,,,,,,,,,"Al Rainnie, Scott Fitzgerald, David Gilchrist, C L Morris",1,Research output: Contribution to conference › Conference presentation/ephemera › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/putting-the-public-first-restructuring-the-west-australian-human--2/
uwa-pub-54718af5a13c9943,putting-the-public-first-restructuring-the-west-australian-human--3,Putting the Public First? Restructuring the West Australian Human Services Sector,2012,Published - 8 Feb 2012,https://research-repository.uwa.edu.au/en/publications/putting-the-public-first-restructuring-the-west-australian-human--3/,,,,,,,,,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/putting-the-public-first-restructuring-the-west-australian-human--3/
uwa-pub-29e4175c1bd3b4b4,putting-the-public-first-restructuring-the-west-australian-human-,Putting The Public First? Restructuring The West Australian Human Services Sector,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/putting-the-public-first-restructuring-the-west-australian-human-/,,International Journal of Employment Studies,1039-6993,,1039-6993,20,1,104-125,"A. Rainnie, S. Fitzgerald, David Gilchrist, L. Morris",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/putting-the-public-first-restructuring-the-west-australian-human-/
uwa-pub-4255898fb41a32c8,queensland-council-of-social-service-value-of-queenslands-not-for,Queensland Council of Social Service - Value of Queensland's Not-for-profit Sector: Its Sustainability and Economic Contribution,2021,Published - 5 Aug 2021,https://research-repository.uwa.edu.au/en/publications/queensland-council-of-social-service-value-of-queenslands-not-for/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/queensland-council-of-social-service-value-of-queenslands-not-for/
uwa-pub-5bade65a09b17a5d,queenslands-community-services-funding-indexation-an-estimate-for,Queensland's Community Services Funding Indexation: An Estimate for the 2023-2024 Budget Year,2023,Published - 24 Apr 2023,https://research-repository.uwa.edu.au/en/publications/queenslands-community-services-funding-indexation-an-estimate-for/,,,,,,,,,"David Gilchrist, Clare Feenan",2,Research output: Working paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/queenslands-community-services-funding-indexation-an-estimate-for/
uwa-pub-aa6769bdc8e05129,queenslands-cost-indexation-for-government-purchasing-of-human-se,Queensland's Cost Indexation for Government Purchasing of Human Services,2023,Published - 31 Mar 2023,https://research-repository.uwa.edu.au/en/publications/queenslands-cost-indexation-for-government-purchasing-of-human-se/,,,,,,,,,"David Gilchrist, Clare Feenan",2,Research output: Working paper › Discussion paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/queenslands-cost-indexation-for-government-purchasing-of-human-se/
uwa-pub-b246ae2df74b5f45,questioning-organizational-legitimacy-the-case-of-us-expatriates,Questioning Organizational Legitimacy: The Case of U.S. Expatriates,2003,Published - 2003,https://research-repository.uwa.edu.au/en/publications/questioning-organizational-legitimacy-the-case-of-us-expatriates/,10.1023/a:1026257229939,Journal of Business Ethics,0167-4544,,0167-4544,47,3,269-296,"Jacqueline Johnson, Mark Holub",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/0346671090#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/questioning-organizational-legitimacy-the-case-of-us-expatriates/
uwa-pub-a68651208ae8f6a6,rdr-public-sector-arrangements-develop,RDR: Public Sector Arrangements Develop,2011,Published - 2011,https://research-repository.uwa.edu.au/en/publications/rdr-public-sector-arrangements-develop/,,Public Sector Accountant,,,,27,6,,"David Gilchrist, Robyn Pilcher, John Evans",1,Research output: Contribution to journal › Article,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/rdr-public-sector-arrangements-develop/
uwa-pub-d2bdf399ca927384,rdr-some-finer-points,RDR: Some Finer Points,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/rdr-some-finer-points/,,Public Accountant,,,,28,1,,"David Gilchrist, Robyn Pilcher",1,Research output: Contribution to journal › Article,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/rdr-some-finer-points/
uwa-pub-fcf117c4ddcc857c,real-cost-real-impact-case-study-series-northern-territory,"Real Cost, Real Impact Case Study Series: Northern Territory",2025,Published - Oct 2025,https://research-repository.uwa.edu.au/en/publications/real-cost-real-impact-case-study-series-northern-territory/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-cost-real-impact-case-study-series-northern-territory/
uwa-pub-b254338705c8cc45,real-costs-real-impact-a-path-to-social-services-sustainability,"Real Costs, Real Impact: A Path to Social Services Sustainability",2025,Published - 19 Mar 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impact-a-path-to-social-services-sustainability/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Working paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impact-a-path-to-social-services-sustainability/
uwa-pub-44fd91463f89fa09,real-costs-real-impact-case-study-series-australia-capital-territ,"Real Costs, Real Impact Case Study Series: Australia Capital Territory",2025,Published - Oct 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impact-case-study-series-australia-capital-territ/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impact-case-study-series-australia-capital-territ/
uwa-pub-3b6453101524b515,real-costs-real-impact-case-study-series-geraldton-western-austra,"Real Costs, Real Impact Case Study Series: Geraldton, Western Australia",2025,Published - Oct 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impact-case-study-series-geraldton-western-austra/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impact-case-study-series-geraldton-western-austra/
uwa-pub-c3fe566fb3b35d13,real-costs-real-impacts-a-path-to-social-services-sustainability,"Real Costs, Real Impacts: a Path to Social Services Sustainability",2025,Published - 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-a-path-to-social-services-sustainability/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-a-path-to-social-services-sustainability/
uwa-pub-51436abdda7e97ab,real-costs-real-impacts-case-study-series-brisbane-queensland,"Real Costs, Real Impacts Case Study Series: Brisbane, Queensland",2025,Published - Oct 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-case-study-series-brisbane-queensland/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-case-study-series-brisbane-queensland/
uwa-pub-b6d86953bcfefe87,real-costs-real-impacts-case-study-series-victoria,"Real Costs, Real Impacts Case Study Series: Victoria",2025,Published - Oct 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-case-study-series-victoria/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-case-study-series-victoria/
uwa-pub-f6166ad451541067,real-costs-real-impacts-case-study-series-wilcannia-forbes-new-so,"Real Costs, Real Impacts Case Study Series: Wilcannia-Forbes, New South Wales",2025,Published - Oct 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-case-study-series-wilcannia-forbes-new-so/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-case-study-series-wilcannia-forbes-new-so/
uwa-pub-c8ff07df1feffd96,real-costs-real-impacts-case-study-series-wollongong-new-south-wa,"Real Costs, Real Impacts Case Study Series: Wollongong, New South Wales",2025,Published - Oct 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-case-study-series-wollongong-new-south-wa/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-case-study-series-wollongong-new-south-wa/
uwa-pub-e9cdcf09842e2a97,real-costs-real-impacts-policy-summit-booklet,"Real Costs, Real Impacts Policy Summit Booklet",2025,Published - 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-policy-summit-booklet/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Other output,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-policy-summit-booklet/
uwa-pub-52b99e61e3677e4e,real-costs-real-impacts-research-summary,"Real Costs, Real Impacts Research Summary",2025,Published - 2025,https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-research-summary/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Book/Report › Report,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/real-costs-real-impacts-research-summary/
uwa-pub-3898f8402200f520,reasons-for-share-repurchases-in-south-africa-theory-versus-pract,Reasons for Share Repurchases in South Africa: Theory versus Practice,2009,Published - 2009,https://research-repository.uwa.edu.au/en/publications/reasons-for-share-repurchases-in-south-africa-theory-versus-pract/,10.1080/10291954.2009.11435137,South African Journal of Accounting Research,1010-8270,,1010-8270,23,1,1-30,"R Chivaka, A Siddle, Lyndie Bayne, C Cairney, J Shev",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/reasons-for-share-repurchases-in-south-africa-theory-versus-pract/
uwa-pub-61bf3601511071df,recommendations-by-independent-investigatory-bodies-an-irritant-o,Recommendations by Independent Investigatory Bodies: An Irritant or Improvement?,2016,Published - 2016,https://research-repository.uwa.edu.au/en/publications/recommendations-by-independent-investigatory-bodies-an-irritant-o/,,,,,,,,,"Yvonne Haigh, Peter Wilkins, David Gilchrist",1,Research output: Contribution to conference › Conference presentation/ephemera › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/recommendations-by-independent-investigatory-bodies-an-irritant-o/
uwa-pub-e8fc374854d67602,recommendations-of-independent-investigatory-bodies-an-irritant-o,Recommendations of Independent Investigatory Bodies: An Irritant of Improvement?,2016,Published - 1 Sept 2016,https://research-repository.uwa.edu.au/en/publications/recommendations-of-independent-investigatory-bodies-an-irritant-o/,,,,,,,,,"Yvonne Haigh, Peter Wilkins, David Gilchrist",1,Research output: Contribution to conference › Abstract,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/recommendations-of-independent-investigatory-bodies-an-irritant-o/
uwa-pub-cf9852d10886e86c,reduced-disclosure-regime-a-look-at-the-impact-on-the-australian-,Reduced Disclosure Regime: A Look at the Impact on the Australian Public Sector,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/reduced-disclosure-regime-a-look-at-the-impact-on-the-australian-/,,,,,,,,,"Robyn Pilcher, David Gilchrist",1,Research output: Contribution to conference › Conference presentation/ephemera › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/reduced-disclosure-regime-a-look-at-the-impact-on-the-australian-/
uwa-pub-7c2eb87213b26856,reducing-public-speaking-anxiety-in-accounting-students-a-guided-,Reducing public speaking anxiety in accounting students: a guided mastery approach to developing self-efficacy,2026,Published - 2026,https://research-repository.uwa.edu.au/en/publications/reducing-public-speaking-anxiety-in-accounting-students-a-guided-/,10.1080/09639284.2024.2428625,Accounting Education,0963-9284,,0963-9284,35,2,224-256,Glen Hutchings,1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85210470714#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/reducing-public-speaking-anxiety-in-accounting-students-a-guided-/
uwa-pub-7d2efd776b1a52c8,refinement-and-refutation-n-g-butlins-1959-monograph-colonial-soc,"Refinement and Refutation: N. G. Butlin's 1959 Monograph ""Colonial Socialism in Australia and Explanations of Colonial Socialism, 1850 to 1890",2013,Published - 2013,https://research-repository.uwa.edu.au/en/publications/refinement-and-refutation-n-g-butlins-1959-monograph-colonial-soc/,,,,,,,,,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/refinement-and-refutation-n-g-butlins-1959-monograph-colonial-soc/
uwa-pub-3b2f0d3771487f02,refinement-and-refutation-ng-butlins-1959-monograph-colonial-soci,"Refinement and Refutation: NG Butlin's 1959 Monograph 'Colonial Socialism in Australia' and Explanations for Public Capital Formation, 1850 - 1890",2020,Published - 21 Apr 2020,https://research-repository.uwa.edu.au/en/publications/refinement-and-refutation-ng-butlins-1959-monograph-colonial-soci/,,SSRN Electronic Journal,1556-5068,,1556-5068,,,,David Gilchrist,1,Research output: Contribution to specialist publication › Article in specialist publication,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/refinement-and-refutation-ng-butlins-1959-monograph-colonial-soci/
uwa-pub-2c5e22759ff0f112,relational-contracting-theory-and-internal-audit-chief-audit-exec,Relational Contracting Theory and Internal Audit: Chief Audit Executives' Perspectives on Creating and Strengthening Trust by Building Credibility and Clarity,2024,Published - Jan 2024,https://research-repository.uwa.edu.au/en/publications/relational-contracting-theory-and-internal-audit-chief-audit-exec/,10.1111/ijau.12314,International Journal of Auditing,1099-1123,,1099-1123,28,1,24-43,"Elnaz Vafaei, Harjinda Singh, Glennda Scully, David Gilchrist, Prerana Agrawal",2,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85153600562,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/relational-contracting-theory-and-internal-audit-chief-audit-exec/
uwa-pub-a662fd576a40f614,relationship-between-corporate-governance-and-voluntary-disclosur,Relationship Between Corporate Governance and Voluntary Disclosure for Annual Reports: The Kenyan Experience,2005,Published - 2005,https://research-repository.uwa.edu.au/en/publications/relationship-between-corporate-governance-and-voluntary-disclosur/,,,,,,n/a,,n/a,"Phil Hancock, D. Barako, H. Izan",1,Research output: Chapter in Book/Conference paper › Conference paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/relationship-between-corporate-governance-and-voluntary-disclosur/
uwa-pub-ce1f1b5359b60a4b,relationship-between-corporate-governance-attributes-and-voluntar,Relationship between corporate governance attributes and voluntary disclosures in annual reports: the Kenyan experience,2006,Published - 2006,https://research-repository.uwa.edu.au/en/publications/relationship-between-corporate-governance-attributes-and-voluntar/,,"FRRaG (Financial Reporting, Regulation and Governance)",1449-2318,,1449-2318,5,1,1-26,"D.G. Barako, Phil Hancock, Izan Izan",2,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/relationship-between-corporate-governance-attributes-and-voluntar/
uwa-pub-139e4c1d65c39047,report-ii-possibilities-ideas-on-public-sector-financial-reportin,Report II: Possibilities - Ideas on Public Sector Financial Reporting in Australia,2013,Published - 2013,https://research-repository.uwa.edu.au/en/publications/report-ii-possibilities-ideas-on-public-sector-financial-reportin/,10.2139/ssrn.4101727,,,,,,,,"David Gilchrist, Robyn Pilcher",1,Research output: Working paper › Discussion paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/report-ii-possibilities-ideas-on-public-sector-financial-reportin/
