name,job_title,academic_level,field_of_research,profile_url,university,orcid,title,doi,author_count,year,article_url,source,citation_percentile,journal_name,issn,quality_rank,impact_factor
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,The pre-IPO dividend and the cost of equity capital: Evidence from China,10.1016/j.frl.2025.107795,4,2025,https://research-repository.uwa.edu.au/en/publications/the-pre-ipo-dividend-and-the-cost-of-equity-capital-evidence-from/,pure,,Finance Research Letters,1544-6123,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Unveiling the veil: Identifying potential shell firms using machine learning approaches,10.1016/j.pacfin.2025.102798,3,2025,https://research-repository.uwa.edu.au/en/publications/unveiling-the-veil-identifying-potential-shell-firms-using-machin/,pure,,Pacific Basin Finance Journal,0927-538X,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Are investors attentive before a one-off holiday?,10.1108/jal-08-2024-0219,2,2024,https://research-repository.uwa.edu.au/en/publications/are-investors-attentive-before-aone-off-holiday/,pure,,Journal of Accounting Literature,0737-4607,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,"Australian innovative activity and international technology, 1854-2016",10.1093/ereh/heae006,2,2024,https://research-repository.uwa.edu.au/en/publications/australian-innovative-activity-and-international-technology-1854-/,pure,,European Review of Economic History,1361-4916,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Corporate governance and corporate social responsibility: Evidence from directors' and officers' liability insurance,10.1002/csr.2732,4,2024,https://research-repository.uwa.edu.au/en/publications/corporate-governance-and-corporate-social-responsibility-evidence/,pure,,Corporate Social Responsibility and Environmental Management,1535-3958,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Debt Financing and Labor Employment in China: An Inverted U-Shaped Relationship,10.1080/1540496x.2023.2278657,4,2024,https://research-repository.uwa.edu.au/en/publications/debt-financing-and-labor-employment-in-china-an-inverted-u-shaped/,pure,,Emerging Markets Finance and Trade,1540-496X,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,ESG rating divergence and audit fees: Evidence from China,10.1016/j.frl.2024.105749,3,2024,https://research-repository.uwa.edu.au/en/publications/esg-rating-divergence-and-audit-fees-evidence-from-china/,pure,,Finance Research Letters,1544-6123,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,"Gender(ed) equity: The growth of female shareholding in Australia, 1857–1937",10.1111/aehr.12300,4,2024,https://research-repository.uwa.edu.au/en/publications/gendered-equity-the-growth-of-female-shareholding-in-australia-18/,pure,,Asia-Pacific Economic History Review,2832-157X,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Managing Government Commissioning and Philanthropic Expectations: Earnings Management in Australian Nonprofit Disability Service Providers,10.1108/jal-05-2023-0073,3,2024,https://research-repository.uwa.edu.au/en/publications/managing-government-commissioning-and-philanthropic-expectations-/,pure,,Journal of Accounting Literature,0737-4607,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Media tone and trading activity on the Sydney Stock Exchange 1901-1950,10.1017/s0968565024000040,2,2024,https://research-repository.uwa.edu.au/en/publications/media-tone-and-trading-activity-on-the-sydney-stock-exchange-1901/,pure,,Financial History Review,0968-5650,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Multiple shareholding institutional investors and green governance of heavy-polluting industries,10.1002/bse.3667,5,2024,https://research-repository.uwa.edu.au/en/publications/multiple-shareholding-institutional-investors-and-green-governanc/,pure,,Business Strategy and the Environment,0964-4733,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Reverse merger audit fee premium: Evidence from China,10.1016/j.irfa.2024.103318,2,2024,https://research-repository.uwa.edu.au/en/publications/reverse-merger-audit-fee-premium-evidence-from-china/,pure,,International Review of Financial Analysis,1057-5219,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Strategic choices in going public: ESG performance implications in China,10.1002/bse.3887,4,2024,https://research-repository.uwa.edu.au/en/publications/strategic-choices-in-going-public-esg-performance-implications-in/,pure,,Business Strategy and the Environment,0964-4733,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Corporate Financial Portfolio and Distress Risk: Forewarned is Forearmed,10.1080/1540496x.2022.2156281,3,2023,https://research-repository.uwa.edu.au/en/publications/corporate-financial-portfolio-and-distress-risk-forewarned-is-for/,pure,,Emerging Markets Finance and Trade,1540-496X,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Financial innovation in the uranium mining sector: analysis of an exchange-traded fund and its impact on trading characteristics of uranium stocks,10.1108/jal-03-2023-0038,2,2023,https://research-repository.uwa.edu.au/en/publications/financial-innovation-in-the-uranium-mining-sector-analysis-of-an-/,pure,,Journal of Accounting Literature,0737-4607,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Heterogeneous Blockholders and Enterprise Innovation: Evidence From the Mixed-Ownership Reform in China,10.1177/21582440231207461,3,2023,https://research-repository.uwa.edu.au/en/publications/heterogeneous-blockholders-and-enterprise-innovation-evidence-fro/,pure,,Sage Open,2158-2440,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,"Patents, foreign direct investment and economic growth in Australia, 1860–2010",10.1111/aehr.12275,4,2023,https://research-repository.uwa.edu.au/en/publications/patents-foreign-direct-investment-and-economic-growth-in-australi/,pure,,Asia-Pacific Economic History Review,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Short interest and the stock market relation with news sentiment from traditional and social media sources,10.1111/1467-8454.12297,2,2023,https://research-repository.uwa.edu.au/en/publications/short-interest-and-the-stock-market-relation-with-news-sentiment-/,pure,,Australian Economic Papers,0004-900X,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,The fear of missing out on cryptocurrency and stock investments: Direct and indirect effects of financial literacy and risk tolerance,10.1017/flw.2023.6,3,2023,https://research-repository.uwa.edu.au/en/publications/the-fear-of-missing-out-on-cryptocurrency-and-stock-investments-d/,pure,,Journal of Financial Literacy and Wellbeing,2753-3212,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,The green effects of fund market – analysis based on institutional investors’ preference,10.1108/k-11-2021-1120,3,2023,https://research-repository.uwa.edu.au/en/publications/the-green-effects-of-fund-marketanalysis-based-on-institutionalin/,pure,,Kybernetes,0368-492X,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Earnings Management in Australian Not-for-profit Disability Services,,3,2022,https://research-repository.uwa.edu.au/en/publications/earnings-management-in-australian-not-for-profit-disability-servi-2/,pure,,,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,One session options: Playing the announcement lottery?,10.1002/fut.22257,1,2022,https://research-repository.uwa.edu.au/en/publications/one-session-options-playing-the-announcement-lottery/,pure,,Journal of Futures Markets,0270-7314,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Reverse mergers and stock price crash risk: evidence from China,10.1108/jal-08-2022-0085,2,2022,https://research-repository.uwa.edu.au/en/publications/reverse-mergers-and-stock-price-crash-risk-evidence-from-china/,pure,,Journal of Accounting Literature,0737-4607,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Cross-listings and dividend size and stability: evidence from China,10.1111/acfi.12579,2,2021,https://research-repository.uwa.edu.au/en/publications/cross-listings-and-dividend-size-and-stability-evidence-from-chin/,pure,,Accounting and Finance,0810-5391,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Earnings Management in Australian Not-for-Profit Disability Services,,3,2021,https://research-repository.uwa.edu.au/en/publications/earnings-management-in-australian-not-for-profit-disability-servi/,pure,,,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Limitations of imitation: Lessons from another Bitcoin copycat,10.1016/j.jcorpfin.2021.101992,2,2021,https://research-repository.uwa.edu.au/en/publications/limitations-of-imitation-lessons-from-another-bitcoin-copycat/,pure,,Journal of Corporate Finance,0929-1199,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Share pledging and financial constraints in China,10.1111/acfi.12729,3,2021,https://research-repository.uwa.edu.au/en/publications/share-pledging-and-financial-constraints-in-china/,pure,,Accounting and Finance,0810-5391,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,"Underpricing in a developing capital market: Australian equity issuances, 1920–39 †",10.1111/ehr.13054,4,2021,https://research-repository.uwa.edu.au/en/publications/underpricing-in-a-developing-capital-market-australian-equity-iss/,pure,,Economic History Review: a journal of economic and social history,0013-0117,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,I am a blockchain too: How does the market respond to companies’ interest in blockchain?,10.1016/j.jbankfin.2020.105740,2,2020,https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too-how-does-the-market-respond-to-companies-in/,pure,,Journal of Banking and Finance,0378-4266,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,A general equilibrium approach to pricing volatility risk,10.1371/journal.pone.0215032,5,2019,https://research-repository.uwa.edu.au/en/publications/a-general-equilibrium-approach-to-pricing-volatility-risk/,pure,,PLoS One,1932-6203,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,"Bitcoin time-of-day, day-of-week and month-of-year effects in returns and trading volume",10.1016/j.frl.2019.04.023,1,2019,https://research-repository.uwa.edu.au/en/publications/bitcoin-time-of-day-day-of-week-and-month-of-year-effects-in-retu-2/,pure,,Finance Research Letters,1544-6123,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Private debt markets,,3,2019,https://research-repository.uwa.edu.au/en/publications/private-debt-markets/,pure,,,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,The returns to private debt: primary issuances vs. secondary acquisitions,10.1080/0015198x.2018.1547049,3,2019,https://research-repository.uwa.edu.au/en/publications/the-returns-to-private-debt-primary-issuances-vs-secondary-acquis/,pure,,Financial Analysts Journal,0015-198X,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Another Bitcoin Copycat,,2,2018,https://research-repository.uwa.edu.au/en/publications/another-bitcoin-copycat/,pure,,,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Going public in China: Reverse mergers versus IPOs on Chinese markets,10.1093/oxfordhb/9780190614577.013.26,3,2018,https://research-repository.uwa.edu.au/en/publications/going-public-in-china-reverse-mergers-versus-ipos-on-chinese-mark/,pure,,,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,I Am a Blockchain Too...,,4,2018,https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too/,pure,,,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Partial moment volatility indices,10.1111/acfi.12209,1,2018,https://research-repository.uwa.edu.au/en/publications/partial-moment-volatility-indices/,pure,,Accounting and Finance,0810-5391,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Shadow banking in Asia: Foreign versus domestic lending to real estate projects,10.1016/j.ememar.2018.02.007,3,2018,https://research-repository.uwa.edu.au/en/publications/shadow-banking-in-asia-foreign-versus-domestic-lending-to-real-es/,pure,,Emerging Markets Review,1566-0141,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,What Wikipedia can teach us about blockchain technology,,3,2018,https://research-repository.uwa.edu.au/en/publications/what-wikipedia-can-teach-us-about-blockchain-technology/,pure,,The Conversation,2201-5639,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,"Bitcoin Time-of-Day, Day-of-Week and Month-of-Year Effects in Returns and Trading Volume",,4,2017,https://research-repository.uwa.edu.au/en/publications/bitcoin-time-of-day-day-of-week-and-month-of-year-effects-in-retu/,pure,,,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Financial constraints and investment thirst in Chinese reverse merger companies,10.1111/acfi.12324,3,2017,https://research-repository.uwa.edu.au/en/publications/financial-constraints-and-investment-thirst-in-chinese-reverse-me/,pure,,Accounting and Finance,0810-5391,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Fund Volatility Index using equity market state prices,10.1111/acfi.12177,2,2017,https://research-repository.uwa.edu.au/en/publications/fund-volatility-index-using-equity-market-state-prices/,pure,,Accounting and Finance,0810-5391,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Hitting SKEW for SIX,10.1016/j.econmod.2017.02.026,2,2017,https://research-repository.uwa.edu.au/en/publications/hitting-skew-for-six/,pure,,Economic Modelling,0264-9993,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,State-preference pricing and volatility indices,10.1111/acfi.12170,2,2017,https://research-repository.uwa.edu.au/en/publications/state-preference-pricing-and-volatility-indices/,pure,,Accounting and Finance,0810-5391,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,A State-Price Volatility index for China's stock market,10.1111/acfi.12124,3,2016,https://research-repository.uwa.edu.au/en/publications/a-state-price-volatility-index-for-chinas-stock-market/,pure,,Accounting and Finance,0810-5391,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Model-Free Risk-Neutral Moments and Proxies,,2,2016,https://research-repository.uwa.edu.au/en/publications/model-free-risk-neutral-moments-and-proxies/,pure,,,,,
Frank Liu,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/frank-liu/,UWA,0000-0001-9962-3854,Tail risk hedging for mutual funds using equity market state prices,10.1177/0312896215615170,1,2016,https://research-repository.uwa.edu.au/en/publications/tail-risk-hedging-for-mutual-funds-using-equity-market-state-pric/,pure,,Australian Journal of Management,0312-8962,,
Gary Smith,Associate Lecturer,A,Finance,https://research-repository.uwa.edu.au/en/persons/gary-smith/,UWA,,"SMB - Arousal, disproportionate reactions and the size-premium",10.1016/j.pacfin.2006.09.004,3,2007,https://research-repository.uwa.edu.au/en/publications/smb-arousal-disproportionate-reactions-and-the-size-premium/,pure,,Pacific-Basin Finance Journal,0927-538X,,
Gary Smith,Associate Lecturer,A,Finance,https://research-repository.uwa.edu.au/en/persons/gary-smith/,UWA,,The Robustness of Daily Momentum,,2,2007,https://research-repository.uwa.edu.au/en/publications/the-robustness-of-daily-momentum/,pure,,,,,
Gary Smith,Associate Lecturer,A,Finance,https://research-repository.uwa.edu.au/en/persons/gary-smith/,UWA,,In America's thrall: the effects of the US market and US security characteristics on Australian stock returns,10.1111/j.1467-629x.2006.00184.x,3,2006,https://research-repository.uwa.edu.au/en/publications/in-americas-thrall-the-effects-of-the-us-market-and-us-security-c/,pure,,Accounting and Finance,0810-5391,,
Gary Smith,Associate Lecturer,A,Finance,https://research-repository.uwa.edu.au/en/persons/gary-smith/,UWA,,Momentum in Australia - A Note,,3,2006,https://research-repository.uwa.edu.au/en/publications/momentum-in-australia-a-note/,pure,,Australian Journal of Management,0312-8962,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Asymmetric impact of compliance management reform on opportunistic insider trading: Evidence from Chinese state-owned enterprises,10.1016/j.ememar.2026.101438,2,2026,https://research-repository.uwa.edu.au/en/publications/asymmetric-impact-of-compliance-management-reform-on-opportunisti/,pure,,Emerging Markets Review,1566-0141,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Does artificial intelligence mitigate climate change exposure?,10.1016/j.jbankfin.2025.107623,3,2026,https://research-repository.uwa.edu.au/en/publications/does-artificial-intelligence-mitigate-climate-change-exposure/,pure,,Journal of Banking & Finance,1872-6372,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Does CEO personal environmental value matter?,10.1002/bse.70228,3,2026,https://research-repository.uwa.edu.au/en/publications/does-ceo-personal-environmental-value-matter/,pure,,Business Strategy and the Environment,0964-4733,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Grain by grain: How rice farming cultivates ESG rating consistency?,10.1016/j.ememar.2026.101525,3,2026,https://research-repository.uwa.edu.au/en/publications/grain-by-grain-how-rice-farming-cultivates-esg-rating-consistency/,pure,,Emerging Markets Review,1566-0141,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Information-processing gap and insider trading profitability: Evidence from the XBRL mandate,10.1016/j.bar.2026.101941,2,2026,https://research-repository.uwa.edu.au/en/publications/information-processing-gap-and-insider-trading-profitability-evid/,pure,,British Accounting Review,0890-8389,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Playing the market: Lottery stock and bitcoin comovement,10.1016/j.bar.2025.101683,1,2026,https://research-repository.uwa.edu.au/en/publications/playing-the-market-lottery-stock-and-bitcoin-comovement/,pure,,British Accounting Review,0890-8389,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Does external labour market activeness affect agency problem?,10.1016/j.irfa.2025.104165,1,2025,https://research-repository.uwa.edu.au/en/publications/does-external-labour-market-activeness-affect-agency-problem/,pure,,International Review of Financial Analysis,1057-5219,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Does Tax‐Aggressive Behavior Motivate More CSR Engagement?,10.1111/ecpo.12333,4,2025,https://research-repository.uwa.edu.au/en/publications/does-taxaggressive-behavior-motivate-more-csr-engagement/,pure,,Economics & Politics,0954-1985,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Institutional trading and ESG controversies,10.1016/j.finmar.2025.101003,1,2025,https://research-repository.uwa.edu.au/en/publications/institutional-trading-and-esg-controversies/,pure,,Journal of Financial Markets,1386-4181,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Liability of Foreignness and Global Sustainable Strategy: Evidence from United Nations Global Compact,,4,2025,https://research-repository.uwa.edu.au/en/publications/liability-of-foreignness-and-global-sustainable-strategy-evidence/,pure,,,,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,ETF MAX and MIN effects,10.1016/j.frl.2023.104835,3,2024,https://research-repository.uwa.edu.au/en/publications/etf-max-and-min-effects/,pure,,Finance Research Letters,1544-6123,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,The cost of corporate social irresponsibility for acquirers,10.1016/j.jbankfin.2024.107132,2,2024,https://research-repository.uwa.edu.au/en/publications/the-cost-of-corporate-social-irresponsibility-for-acquirers/,pure,,Journal of Banking and Finance,0378-4266,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,The Effects of United Nation Global Compacts on Institutional Ownership: International Evidence,,3,2024,https://research-repository.uwa.edu.au/en/publications/the-effects-of-united-nation-global-compacts-on-institutional-own/,pure,,,,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,The investment behavior of China-connected mutual funds in the pandemic: Information advantage through operational link,10.1016/j.irfa.2024.103309,1,2024,https://research-repository.uwa.edu.au/en/publications/the-investment-behavior-of-china-connected-mutual-funds-in-the-pa/,pure,,International Review of Financial Analysis,1057-5219,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Analyst forecast quality and corporate social responsibility: The mediation effect of corporate governance,10.1108/medar-02-2021-1200,1,2023,https://research-repository.uwa.edu.au/en/publications/analyst-forecast-quality-and-corporate-social-responsibility-the-/,pure,,Meditari Accountancy Research,2049-372X,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Corporate governance and innovation investment in publicly listed firms: the moderating effect of ownership type and legal jurisdiction,10.1108/ijmf-08-2021-0381,1,2023,https://research-repository.uwa.edu.au/en/publications/corporate-governance-and-innovation-investment-in-publicly-listed/,pure,,International Journal of Managerial Finance,1743-9132,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Do insider investment horizons contain information? Evidence from Australia,10.1016/j.pacfin.2023.101946,1,2023,https://research-repository.uwa.edu.au/en/publications/do-insider-investment-horizons-contain-information-evidence-from-/,pure,,Pacific Basin Finance Journal,0927-538X,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Exchange-traded fund ownership and underlying stock mispricing,10.1111/acfi.13071,1,2023,https://research-repository.uwa.edu.au/en/publications/exchange-traded-fund-ownership-and-underlying-stock-mispricing/,pure,,Accounting and Finance,0810-5391,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Strategic trading by insiders in the presence of institutional investors,10.1016/j.finmar.2022.100802,1,2023,https://research-repository.uwa.edu.au/en/publications/strategic-trading-by-insiders-in-the-presence-of-institutional-in/,pure,,Journal of Financial Markets,1386-4181,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Sustainable Institutional Investment in the COVID-19 Pandemic,10.1177/03128962221078943,2,2023,https://research-repository.uwa.edu.au/en/publications/sustainable-institutional-investment-in-the-covid-19-pandemic/,pure,,Australian Journal of Management,0312-8962,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,The influence of corporate governance on the performance of family-controlled firms: Exploring the effects of legal jurisdiction,10.1108/ijmf-12-2021-0598,1,2023,https://research-repository.uwa.edu.au/en/publications/the-influence-of-corporate-governance-on-the-performance-of-famil/,pure,,International Journal of Managerial Finance,1743-9132,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,The seasonality of lottery-like stock returns,10.1016/j.iref.2022.09.004,2,2023,https://research-repository.uwa.edu.au/en/publications/the-seasonality-of-lottery-like-stock-returns/,pure,,International review of economics & finance,1059-0560,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,The timing of information arrival and overnight returns,10.1016/j.jaccpubpol.2022.107055,2,2023,https://research-repository.uwa.edu.au/en/publications/the-timing-of-information-arrival-and-overnight-returns/,pure,,Journal of Accounting and Public Policy,0278-4254,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Insider trading and the algorithmic trading environment,10.1111/irfi.12367,5,2022,https://research-repository.uwa.edu.au/en/publications/insider-trading-and-the-algorithmic-trading-environment/,pure,,International Review of Finance,1369-412X,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,The COVID-19 pandemic: How important is face-to-face interaction for information dissemination?,10.1016/j.gfj.2021.100674,3,2022,https://research-repository.uwa.edu.au/en/publications/the-covid-19-pandemic-how-important-is-face-to-face-interaction-f/,pure,,Global Finance Journal,1044-0283,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,The mediating role of corporate social responsibility in corporate governance and firm performance,10.1016/j.jclepro.2022.134165,1,2022,https://research-repository.uwa.edu.au/en/publications/the-mediating-role-of-corporate-social-responsibility-in-corporat/,pure,,Journal of Cleaner Production,0959-6526,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Information processing costs and stock price informativeness: Evidence from the XBRL mandate,10.1177/0312896220907672,2,2021,https://research-repository.uwa.edu.au/en/publications/information-processing-costs-and-stock-price-informativeness-evid/,pure,,Australian Journal of Management,0312-8962,,
Joey Yang,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/joey-yang/,UWA,0000-0001-7655-0568,Mobility during the COVID-19 Pandemic and Retail Investor Attention,,3,2021,https://research-repository.uwa.edu.au/en/publications/mobility-during-the-covid-19-pandemic-and-retail-investor-attenti/,pure,,,,,
